seed,strategy,Ann. Return,Ann. Vol,Sharpe,Sortino,Max DD,CVaR
21,Graph-L1,0.23791609704494476,0.24561249795326548,0.9686644178977026,1.7064457866953189,-0.4581838846206665,0.1291104108095169
21,Graph-L2,0.1862545944750309,0.2396365505138259,0.7772378057658063,1.3722955706994406,-0.4644128978252411,0.12748755514621735
22,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
22,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
22,MLP-L1,0.07655994035303593,0.13433798989348958,0.5699053165428754,0.8095021101699333,-0.24526691436767578,0.09540871530771255
22,MLP-L2,0.17517893761396408,0.18127448357478823,0.9663738905533926,1.5496598080743056,-0.310266375541687,0.11568733304738998
22,Graph-L1,0.2056729719042778,0.22647896165276912,0.9081327524729736,1.5280612559436884,-0.45004764199256897,0.12654636800289154
22,Graph-L2,0.2357003018260002,0.2384010464802854,0.988671381351414,1.7372059299750608,-0.3509426414966583,0.13482610881328583
23,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
23,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
23,MLP-L1,0.07884524948894978,0.13334312136980314,0.5912959196247364,0.8981280240467499,-0.2185811698436737,0.08379717916250229
23,MLP-L2,0.1630820743739605,0.1988973213199637,0.8199309326660214,1.379606798258867,-0.34714052081108093,0.11980181932449341
23,Graph-L1,0.18081993609666824,0.24210683591299512,0.7468600708699031,1.224035969834216,-0.5497706532478333,0.14645721018314362
23,Graph-L2,0.20501871407032013,0.2366570681420701,0.8663113551467208,1.4440369742049628,-0.5071534514427185,0.14513683319091797
24,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
24,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
24,MLP-L1,0.0911661833524704,0.1360977507827078,0.6698580698768831,1.0017865678045836,-0.24483579397201538,0.09308618307113647
24,MLP-L2,0.18273503333330154,0.2097399596685416,0.8712456363090127,1.3841878208469205,-0.3378271460533142,0.1329529732465744
24,Graph-L1,0.22195961326360703,0.24519464104282007,0.9052383986339272,1.4965211669379503,-0.3568111062049866,0.14398127794265747
24,Graph-L2,0.18856452405452728,0.24227903735255607,0.7782948055765414,1.3405399700724052,-0.4634864330291748,0.13806286454200745
25,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
25,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
25,MLP-L1,0.09565624594688416,0.13344798564572283,0.7168054153531984,1.0860388854238392,-0.2375985085964203,0.08732561022043228
25,MLP-L2,0.18360722064971924,0.21017854166231542,0.8735773426810592,1.397113458267824,-0.3481582701206207,0.13591910898685455
25,Graph-L1,0.25743942707777023,0.24069902720162054,1.0695490520891746,1.8578911169393661,-0.32132190465927124,0.13563300669193268
25,Graph-L2,0.20537806302309036,0.2344954651795239,0.8758295351578022,1.509706703062638,-0.5334811210632324,0.12391692399978638
26,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
26,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
26,MLP-L1,0.09443461149930954,0.13193287365422615,0.7157776657622882,1.1291621339994238,-0.20365454256534576,0.08537924289703369
26,MLP-L2,0.2108495682477951,0.19471356449228558,1.0828704100244888,1.8194656313831623,-0.2907392084598541,0.12089041620492935
26,Graph-L1,0.25572214275598526,0.24512601340076484,1.043227231479607,1.8453622059721797,-0.3454552888870239,0.1365002542734146
26,Graph-L2,0.21278764307498932,0.23545300016269402,0.903737195493728,1.5268491156271615,-0.4322604238986969,0.12971346080303192
27,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
27,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
27,MLP-L1,0.08560860715806484,0.1318553804254669,0.649261337604975,0.9771040339558662,-0.23933358490467072,0.08832037448883057
27,MLP-L2,0.12013701349496841,0.19460187358555597,0.6173476396087947,0.9468581767051695,-0.3525875508785248,0.12282434850931168
27,Graph-L1,0.23785758018493652,0.24260756734718605,0.9804210684011242,1.7128007697435437,-0.3827018439769745,0.14120085537433624
27,Graph-L2,0.18739019706845284,0.23565493422491296,0.7951889050526543,1.3028484103816849,-0.5093804597854614,0.12861813604831696
28,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
28,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
28,MLP-L1,0.08545786701142788,0.12925190474919124,0.661172928673868,1.0209727810780531,-0.21321384608745575,0.08313672989606857
28,MLP-L2,0.17878710106015205,0.21539848813249549,0.830029469147816,1.4080544063368217,-0.37285175919532776,0.12775801122188568
28,Graph-L1,0.22702518850564957,0.2350405890711556,0.9658977615051114,1.6341984617736118,-0.3354610800743103,0.13563574850559235
28,Graph-L2,0.236034594476223,0.23746686915640824,0.9939684865305285,1.7526746293821778,-0.35572338104248047,0.126034215092659
29,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
29,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
29,MLP-L1,0.07661367394030094,0.13267180159406874,0.5774676098847064,0.844288913865475,-0.22471362352371216,0.09027078002691269
29,MLP-L2,0.12757399678230286,0.20925308797251674,0.6096635988589206,0.9532300002860918,-0.3680397570133209,0.12931300699710846
29,Graph-L1,0.20123818516731262,0.24797709317033007,0.8115192192929462,1.3830890871456392,-0.5099378824234009,0.13563759624958038
29,Graph-L2,0.22658494859933853,0.238334896556785,0.9506998025291484,1.713676882645733,-0.3753287196159363,0.13298551738262177
30,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
30,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
30,MLP-L1,0.09356377087533474,0.13525650080942106,0.6917505879415139,1.0954473479474605,-0.20923347771167755,0.08642661571502686
30,MLP-L2,0.11007342115044594,0.20077023135651934,0.5482556598364705,0.7895910702080688,-0.3540995717048645,0.1409386694431305
30,Graph-L1,0.2208266705274582,0.2613430168665391,0.8449686726871365,1.4242669591523194,-0.3576042950153351,0.14884625375270844
30,Graph-L2,0.19173601269721985,0.23031023720645385,0.8325118618163115,1.3891871484557616,-0.32358449697494507,0.13096356391906738
31,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
31,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
31,MLP-L1,0.08694105036556721,0.1327917515626478,0.6547172003931179,0.9847854233974414,-0.2192593812942505,0.08771506696939468
31,MLP-L2,0.20692643523216248,0.19504719187665076,1.0609044028379562,1.8132837311846624,-0.2763155400753021,0.11793887615203857
31,Graph-L1,0.21490929275751114,0.24008826957785404,0.8951261308356452,1.5378243080518372,-0.46303343772888184,0.12829454243183136
31,Graph-L2,0.21900994330644608,0.23957339450024592,0.9141663439783912,1.5444152907242745,-0.41596102714538574,0.1312112659215927
32,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
32,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
32,MLP-L1,0.07567086070775986,0.14172742414932524,0.5339182294659508,0.7582288059876618,-0.26825496554374695,0.10245517641305923
32,MLP-L2,0.15296360850334167,0.18673808527431107,0.8191344582295542,1.3735865573232664,-0.2773318886756897,0.11056312918663025
32,Graph-L1,0.2325529307126999,0.2448989666286099,0.9495871886200944,1.6682337292679281,-0.3592686355113983,0.13198339939117432
32,Graph-L2,0.12002070620656013,0.24553728887129897,0.4888084488926071,0.7639431649219589,-0.6106167435646057,0.14877653121948242
